symbol,name,exchange,sector,currency,price,pct_change,market_cap,ytd_change,as_of
CTHH,Qwest Corporation 6.750% Senior Notes due 2052 (denominations of $25),NYSE,,USD,16.385000228881836,-1.4139626864327015,,,2026-09-11
CTO,"CTO Realty Growth, Inc.",NYSE,,USD,20.709999084472656,-0.5760962058229735,,,2026-09-11
CTOS,"Custom Truck One Source, Inc.",NYSE,,USD,9.109999656677246,0.7743329106150831,,,2026-09-11
CTRE,"CareTrust REIT, Inc.",NYSE,,USD,38.619998931884766,-0.5152003207411604,,,2026-09-11
CTRI,"Centuri Holdings, Inc.",NYSE,,USD,20.15999984741211,-0.44444519796489335,,,2026-09-11
CTS,CTS Corporation,NYSE,,USD,57.849998474121094,2.7531070303109972,,,2026-09-11
CTVA,"Corteva, Inc.",NYSE,,USD,83.9000015258789,-0.6983031752964775,,,2026-09-11
CUBB,"Customers Bancorp, Inc 5.375% Subordinated Notes Due 2034",NYSE,,USD,21.239999771118164,-0.8866100389729237,,,2026-09-11
CUBE,CubeSmart,NYSE,,USD,39.540000915527344,1.1770702735922622,,,2026-09-11
CUBI,"Customers Bancorp, Inc",NYSE,,USD,78.87999725341797,0.02535714292624114,,,2026-09-11
CURB,Curbline Properties Corp.,NYSE,,USD,29.31999969482422,-0.27210858756485656,,,2026-09-11
CURV,Torrid Holdings Inc.,NYSE,,USD,2.25,-1.3157882353605488,,,2026-09-11
CUZ,Cousins Properties Incorporated,NYSE,,USD,28.190000534057617,0.8947744997186424,,,2026-09-11
CVE,Cenovus Energy Inc,NYSE,,USD,33.11000061035156,-0.6898606514207706,,,2026-09-11
CVEO,Civeo Corporation (Canada),NYSE,,USD,34.04999923706055,1.0385711163128253,,,2026-09-11
CVI,CVR Energy Inc.,NYSE,,USD,49.65999984741211,2.1810728530278656,,,2026-09-11
CVLG,"Covenant Logistics Group, Inc. Class A",NYSE,,USD,35.630001068115234,1.0206991938734644,,,2026-09-11
CVNA,Carvana Co. Class A,NYSE,,USD,69.16000366210938,-1.5936185780319412,,,2026-09-11
CVS,CVS Health Corporation,NYSE,,USD,94.66000366210938,-0.6611367901826815,,,2026-09-11
CVSA,Covista Inc.,NYSE,,USD,125.08999633789062,1.180942422476905,,,2026-09-11
CVX,Chevron Corporation,NYSE,,USD,214.05999755859375,0.6110185586210015,,,2026-09-11
CW,Curtiss-Wright Corporation,NYSE,,USD,558.9000244140625,-0.15006357147374638,,,2026-09-11
CWEN,"Clearway Energy, Inc. Class C",NYSE,,USD,31.139999389648438,-1.4245038327503456,,,2026-09-11
CWH,"Camping World Holdings, Inc. Class A",NYSE,,USD,6.039999961853027,-0.8210211737616491,,,2026-09-11
CWK,Cushman & Wakefield Ltd.,NYSE,,USD,12.899999618530273,1.7350103159279318,,,2026-09-11
CWT,California Water Service Group,NYSE,,USD,48.220001220703125,-1.309863654632959,,,2026-09-11
CX,"Cemex, S.A.B. de C.V. Sponsored ADR",NYSE,,USD,10.6899995803833,0.28142339024961327,,,2026-09-11
CXM,"Sprinklr, Inc. Class A",NYSE,,USD,5.480000019073486,0.7352934086817919,,,2026-09-11
CXT,"Crane NXT, Co.",NYSE,,USD,51.9900016784668,3.216205640132652,,,2026-09-11
CXW,"CoreCivic, Inc.",NYSE,,USD,34.93000030517578,1.511189944985647,,,2026-09-11
CYD,China Yuchai International Limited,NYSE,,USD,35.81999969482422,-0.2228463165858563,,,2026-09-11
CYH,"Community Health Systems, Inc.",NYSE,,USD,2.9200000762939453,1.0380612560830782,,,2026-09-11
D,"Dominion Energy, Inc.",NYSE,,USD,64.36000061035156,-1.0607262244972437,,,2026-09-11
DAC,Danaos Corporation,NYSE,,USD,159.3300018310547,1.5552313410023721,,,2026-09-11
DAL,"Delta Air Lines, Inc.",NYSE,,USD,79.91000366210938,2.1344655469541784,,,2026-09-11
DAN,Dana Incorporated,NYSE,,USD,31.079999923706055,1.3368107153316044,,,2026-09-11
DAO,"Youdao, Inc.",NYSE,,USD,14.40999984741211,-2.766530741261075,,,2026-09-11
DAR,Darling Ingredients Inc.,NYSE,,USD,65.11000061035156,-1.898451234123777,,,2026-09-11
DAVA,Endava plc,NYSE,,USD,2.9100000858306885,2.826860928669883,,,2026-09-11
DB,Deutsche Bank AG,NYSE,,USD,40.47999954223633,0.322183576285906,,,2026-09-11
DBD,Diebold Nixdorf Incorporated,NYSE,,USD,65.62000274658203,0.5362434832495211,,,2026-09-11
DBI,Designer Brands Inc. Class A,NYSE,,USD,5.880000114440918,-1.8363883285543503,,,2026-09-11
DBL,DoubleLine Opportunistic Credit Fund,NYSE,,USD,14.050000190734863,-0.28388900936726635,,,2026-09-11
DBRG,"DigitalBridge Group, Inc.",NYSE,,USD,15.899999618530273,-0.125631015501404,,,2026-09-11
DCBG,"Dime Commercial Bancshares, Inc. 9.000% Junior Subordinated Notes",NYSE,,USD,26.789899826049805,0.03696467195848374,,,2026-09-11
DCH,Dauch Corporation,NYSE,,USD,6.480000019073486,-1.2195110427418387,,,2026-09-11
DCI,"Donaldson Company, Inc.",NYSE,,USD,89.25,1.213426730688516,,,2026-09-11
DCO,Ducommun Incorporated,NYSE,,USD,172.72999572753906,3.3444994365823932,,,2026-09-11
DCOM,"Dime Commercial Bancshares, Inc.",NYSE,,USD,40.709999084472656,0.4937071617530542,,,2026-09-11
DD,"DuPont de Nemours, Inc.",NYSE,,USD,126.98999786376953,-0.25919088269374946,,,2026-09-11
DDD,3D Systems Corporation,NYSE,,USD,3.319999933242798,1.5290505384687236,,,2026-09-11
DDL,Dingdong (Cayman) Limited,NYSE,,USD,2.140000104904175,-0.9259250061012025,,,2026-09-11
DDS,"Dillard's, Inc.",NYSE,,USD,650.5700073242188,4.202903835488492,,,2026-09-11
DDT,Dillard's Capital Trust I,NYSE,,USD,25.93829917907715,-0.5814525589249331,,,2026-09-11
DE,Deere & Company,NYSE,,USD,675.739990234375,-0.3245142931687983,,,2026-09-11
DEA,"Easterly Government Properties, Inc.",NYSE,,USD,23.889999389648438,-0.08364892468134544,,,2026-09-11
DEC,Diversified Energy Company,NYSE,,USD,14.8100004196167,-0.8701416627701519,,,2026-09-11
DECK,Deckers Outdoor Corporation,NYSE,,USD,81.2699966430664,1.740109460993966,,,2026-09-11
DEI,"Douglas Emmett, Inc.",NYSE,,USD,10.729999542236328,0.5623192644176767,,,2026-09-11
DELL,Dell Technologies Inc.,NYSE,,USD,567.2899780273438,11.975441848899493,,,2026-09-11
DEO,Diageo plc,NYSE,,USD,86.62999725341797,0.37075623204250174,,,2026-09-11
DFH,"Dream Finders Homes, Inc. Class A",NYSE,,USD,12.270000457763672,2.0798668093105377,,,2026-09-11
DFIN,"Donnelley Financial Solutions, Inc.",NYSE,,USD,47.95000076293945,-0.8683030353934029,,,2026-09-11
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc.,NYSE,,USD,19.739999771118164,-0.15174853794061027,,,2026-09-11
DG,Dollar General Corporation,NYSE,,USD,124.58000183105469,1.2927912796993013,,,2026-09-11
DGAC,Disciplined Growth Acquisition Corporation,NYSE,,USD,10.0,0.0,,,2026-09-10
DGX,Quest Diagnostics Incorporated,NYSE,,USD,235.02000427246094,1.6786384412295963,,,2026-09-11
DHF,BNY Mellon High Yield Strategies Fund,NYSE,,USD,2.299999952316284,0.0,,,2026-09-11
DHI,"D.R. Horton, Inc.",NYSE,,USD,137.88999938964844,1.7112871137355379,,,2026-09-11
DHR,Danaher Corporation,NYSE,,USD,200.13999938964844,-0.19448431258290988,,,2026-09-11
DHT,"DHT Holdings, Inc.",NYSE,,USD,22.0,2.659821216551972,,,2026-09-11
DHX,"DHI Group, Inc.",NYSE,,USD,4.53000020980835,1.342291329595935,,,2026-09-11
DIN,"Dine Brands Global, Inc.",NYSE,,USD,28.290000915527344,0.2125447193197516,,,2026-09-11
DINO,HF Sinclair Corporation,NYSE,,USD,107.83999633789062,0.11139539159645828,,,2026-09-11
DIS,Walt Disney Company (The),NYSE,,USD,106.55000305175781,0.6898538641455954,,,2026-09-11
DK,"Delek US Holdings, Inc.",NYSE,,USD,76.0999984741211,1.615701821784099,,,2026-09-11
DKL,"Delek Logistics Partners, L.P. Common",NYSE,,USD,56.900001525878906,-0.17543591951069137,,,2026-09-11
DKS,Dick's Sporting Goods Inc,NYSE,,USD,135.02999877929688,1.4195579077007192,,,2026-09-11
DLB,Dolby Laboratories,NYSE,,USD,64.4800033569336,2.9703041468781555,,,2026-09-11
DLNG,Dynagas LNG Partners LP Common,NYSE,,USD,3.7799999713897705,0.0,,,2026-09-11
DLR,"Digital Realty Trust, Inc.",NYSE,,USD,188.5800018310547,1.731675459039561,,,2026-09-11
DLX,Deluxe Corporation,NYSE,,USD,23.6200008392334,-0.08459623913440462,,,2026-09-11
DLY,DoubleLine Yield Opportunities Fund,NYSE,,USD,13.729999542236328,-0.36284609364126696,,,2026-09-11
DMA,Destra Multi-Alternative Fund,NYSE,,USD,7.75,0.9114605888802529,,,2026-09-11
DMB,"BNY Mellon Municipal Bond Infrastructure Fund, Inc.",NYSE,,USD,10.1899995803833,-0.2935487853390262,,,2026-09-11
DMC,Del Monte Corporation,NYSE,,USD,31.34000015258789,-1.939921619666074,,,2026-09-11
DMO,Western Asset Mortgage Opportunity Fund Inc.,NYSE,,USD,9.890000343322754,0.0,,,2026-09-11
DNA,"Ginkgo Bioworks Holdings, Inc. Class A",NYSE,,USD,6.75,-0.44248095693196765,,,2026-09-11
DNOW,DNOW Inc.,NYSE,,USD,15.649999618530273,1.1635381279540002,,,2026-09-11
DNP,"DNP Select Income Fund, Inc.",NYSE,,USD,10.569999694824219,-0.3770024801824978,,,2026-09-11
DOC,"Healthpeak Properties, Inc.",NYSE,,USD,20.299999237060547,-0.3436504628808179,,,2026-09-11
DOCN,"DigitalOcean Holdings, Inc.",NYSE,,USD,122.94999694824219,-6.180851518421216,,,2026-09-11
DOCS,"Doximity, Inc. Class A",NYSE,,USD,25.579999923706055,3.520845291249297,,,2026-09-11
DOLE,Dole plc,NYSE,,USD,13.329999923706055,-1.768605574911719,,,2026-09-11
DOUG,Douglas Elliman Inc.,NYSE,,USD,1.7300000190734863,0.5813947847045586,,,2026-09-11
DOV,Dover Corporation,NYSE,,USD,189.0500030517578,0.8966259157553891,,,2026-09-11
DOW,Dow Inc.,NYSE,,USD,29.030000686645508,-2.058025356154247,,,2026-09-11
DPC,DPC Holdings PLC,NYSE,,USD,42.29999923706055,-0.2828829256589005,,,2026-09-11
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,NYSE,,USD,13.90999984741211,0.07194409464950091,,,2026-09-11
DQ,DAQO New Energy Corp.,NYSE,,USD,11.539999961853027,-1.451751287277081,,,2026-09-11
DRD,DRDGOLD Limited,NYSE,,USD,26.809999465942383,-1.1066069260604494,,,2026-09-11
DRI,"Darden Restaurants, Inc.",NYSE,,USD,209.88999938964844,1.1371852860951215,,,2026-09-11
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,NYSE,,USD,10.399999618530273,-0.47847073346865,,,2026-09-11
DSM,"BNY Mellon Strategic Municipal Bond Fund, Inc.",NYSE,,USD,5.579999923706055,0.0,,,2026-09-11
DSU,"Blackrock Debt Strategies Fund, Inc.",NYSE,,USD,9.319999694824219,-0.5336199716706846,,,2026-09-11
DSX,Diana Shipping inc.,NYSE,,USD,2.9700000286102295,1.7123270893795395,,,2026-09-11
DT,"Dynatrace, Inc.",NYSE,,USD,51.06999969482422,-0.6806660571459733,,,2026-09-11
DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,NYSE,,USD,15.699000358581543,1.283873281171255,,,2026-09-11
DTE,DTE Energy Company,NYSE,,USD,132.5800018310547,-1.3101046261823734,,,2026-09-11
DTF,DTF Tax-Free Income 2028 Term Fund Inc.,NYSE,,USD,11.479999542236328,0.08717763709442661,,,2026-09-11
DTG,DTE Energy Company 2021 Series E 4.375% Junior Subordinated Debentures,NYSE,,USD,15.760000228881836,1.0256400224333495,,,2026-09-11
DTK,DTE Energy Company 2025 Series H 6.25% Junior Subordinated Debentures due 2085,NYSE,,USD,22.100000381469727,-0.36068495313494875,,,2026-09-11
DTM,"DT Midstream, Inc.",NYSE,,USD,128.86000061035156,-0.5018870543231024,,,2026-09-11
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,NYSE,,USD,19.149999618530273,1.645432396134039,,,2026-09-11
DUK,Duke Energy Corporation (Holding Company),NYSE,,USD,119.41999816894531,0.04188273537149012,,,2026-09-11
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,NYSE,,USD,21.34000015258789,0.6129234970613684,,,2026-09-11
DUKU,Duke Energy Corporation Corporate,NYSE,,USD,49.90999984741211,0.5844436150138632,,,2026-09-11
DV,"DoubleVerify Holdings, Inc.",NYSE,,USD,13.40999984741211,0.2991769797711985,,,2026-09-11
DVA,DaVita Inc.,NYSE,,USD,181.5500030517578,0.12132643163380585,,,2026-09-11
DVN,Devon Energy Corporation,NYSE,,USD,50.22999954223633,0.4198302330084447,,,2026-09-11
DX,"Dynex Capital, Inc.",NYSE,,USD,12.520000457763672,-0.318471023221889,,,2026-09-11
DXC,DXC Technology Company,NYSE,,USD,11.390000343322754,3.1702933213686446,,,2026-09-11
DXYZ,Destiny Tech100 Inc.,NYSE,,USD,32.11000061035156,0.18721177759539742,,,2026-09-11
DY,"Dycom Industries, Inc.",NYSE,,USD,307.4700012207031,3.899573828451053,,,2026-09-11
E,ENI S.p.A.,NYSE,,USD,56.04999923706055,-0.655793945219274,,,2026-09-11
EAF,GrafTech International Ltd.,NYSE,,USD,6.579999923706055,6.818183225611474,,,2026-09-11
EAI,"Entergy Arkansas, LLC First Mortgage Bonds, 4.875% Series Due September 1, 2066",NYSE,,USD,19.489999771118164,-0.05128322503505922,,,2026-09-11
EARN,Ellington Credit Company,NYSE,,USD,4.320000171661377,0.232023875048748,,,2026-09-11
EAT,"Brinker International, Inc.",NYSE,,USD,212.49000549316406,-1.024731903313758,,,2026-09-11
EBF,"Ennis, Inc.",NYSE,,USD,21.299999237060547,0.6140725569111938,,,2026-09-11
EBS,Emergent BioSolutions Inc.,NYSE,,USD,6.230000019073486,6.132881440083993,,,2026-09-11
EC,Ecopetrol S.A.,NYSE,,USD,17.75,-1.7708893205785503,,,2026-09-11
ECAT,BlackRock ESG Capital Allocation Term Trust,NYSE,,USD,14.739999771118164,-1.9946821243070123,,,2026-09-11
ECC,Eagle Point Credit Company Common Share of Beneficial Interest,NYSE,,USD,3.700000047683716,-0.26954151914918567,,,2026-09-11
ECCC,Eagle Point Credit Company 6.50% Series C Term Preferred Stock due 2031,NYSE,,USD,24.899999618530273,-1.1512541063079973,,,2026-09-10
ECCU,Eagle Point Credit Company 7.75% Notes due 2030,NYSE,,USD,25.50149917602539,-0.013722740075972073,,,2026-09-11
ECCV,Eagle Point Credit Company 5.375% Notes due 2029,NYSE,,USD,24.149999618530273,-0.7398286302516488,,,2026-09-11
ECG,"Everus Construction Group, Inc.",NYSE,,USD,119.41999816894531,3.636201240950143,,,2026-09-11
ECL,Ecolab Inc.,NYSE,,USD,276.17999267578125,1.6862984055015184,,,2026-09-11
ECO,Okeanis Eco Tankers Corp.,NYSE,,USD,76.1500015258789,4.429516508557962,,,2026-09-11
ECVT,Ecovyst Inc.,NYSE,,USD,9.920000076293945,-1.4895692460385135,,,2026-09-11
ED,"Consolidated Edison, Inc.",NYSE,,USD,106.45999908447266,-0.25297879131322976,,,2026-09-11
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",NYSE,,USD,5.909999847412109,-0.16892278298915597,,,2026-09-11
EDF,Virtus Stone Harbor Emerging Markets Income Fund,NYSE,,USD,5.420000076293945,0.9311022681643522,,,2026-09-11
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),NYSE,,USD,24.479999542236328,-2.3534110880332304,,,2026-09-11
EDU,"New Oriental Education & Technology Group, Inc. Sponsored ADR representing 10 Ordinary Share (Cayman Islands)",NYSE,,USD,55.81999969482422,2.271890476676397,,,2026-09-11
EE,"Excelerate Energy, Inc. Class A",NYSE,,USD,38.40999984741211,-0.5180024858270293,,,2026-09-11
EEA,"The European Equity Fund, Inc.",NYSE,,USD,10.90999984741211,0.5529904500727323,,,2026-09-11
EFC,Ellington Financial Inc.,NYSE,,USD,12.890000343322754,-1.1503038264499943,,,2026-09-11
EFOR,"Everforth, Inc.",NYSE,,USD,31.469999313354492,3.5538004126249856,,,2026-09-11
EFR,Eaton Vance Senior Floating-Rate Fund,NYSE,,USD,10.420000076293945,-0.09587946873667041,,,2026-09-11
EFT,Eaton Vance Floating Rate Income Trust,NYSE,,USD,10.59000015258789,0.18921909499642897,,,2026-09-11
EFX,"Equifax, Inc.",NYSE,,USD,169.0,0.571296567616808,,,2026-09-11
EFXT,Enerflex Ltd,NYSE,,USD,22.920000076293945,2.642186093164889,,,2026-09-11
EG,"Everest Group, Ltd.",NYSE,,USD,371.7099914550781,0.18327161631632727,,,2026-09-11
EGO,Eldorado Gold Corporation,NYSE,,USD,43.75,2.2435126523315807,,,2026-09-11
EGP,"EastGroup Properties, Inc.",NYSE,,USD,198.1199951171875,0.7219106207301929,,,2026-09-11
EGY,"VAALCO Energy, Inc.",NYSE,,USD,6.320000171661377,1.282057748038623,,,2026-09-11
EHC,Encompass Health Corporation,NYSE,,USD,121.70999908447266,0.5535345041949302,,,2026-09-11
EHI,Western Asset Global High Income Fund Inc,NYSE,,USD,5.610000133514404,-0.17793153466733047,,,2026-09-11
EIC,Eagle Point Income Company,NYSE,,USD,9.890000343322754,0.0,,,2026-09-11
EICA,Eagle Point Income Company 5.00% Series A Term Preferred Shares due 2026,NYSE,,USD,24.920000076293945,0.0803231247794356,,,2026-09-11
EIG,Employers Holdings Inc,NYSE,,USD,49.65999984741211,0.9965460579908436,,,2026-09-11
EIIA,Eagle Point Institutional Income Fund 8.125% Series A Term Preferred Shares Due 2029,NYSE,,USD,25.101999282836914,-0.38889475053772715,,,2026-09-11
EIX,Edison International,NYSE,,USD,56.0,-1.3215859030836996,,,2026-09-11
EL,"Estee Lauder Companies, Inc. (The)",NYSE,,USD,97.12000274658203,0.6737861694350311,,,2026-09-11
ELAN,Elanco Animal Health Incorporated,NYSE,,USD,23.170000076293945,1.3560781175220527,,,2026-09-11
ELC,"Entergy Louisiana, Inc. Collateral Trust Mortgage Bonds, 4.875 % Series due September 1, 2066",NYSE,,USD,19.309999465942383,-0.4639183214309228,,,2026-09-11
ELF,"e.l.f. Beauty, Inc.",NYSE,,USD,96.91000366210938,1.2009205307273119,,,2026-09-11
ELLA,Ellington Credit Company 8.50% Notes due 2031,NYSE,,USD,25.415000915527344,0.2564123592879053,,,2026-09-11
ELME,Elme Communities,NYSE,,USD,1.659999966621399,0.0,,,2026-09-11
ELPC,Companhia Paranaense de Energia (COPEL),NYSE,,USD,12.479999542236328,-1.8096026374534668,,,2026-09-11
ELS,"Equity Lifestyle Properties, Inc.",NYSE,,USD,60.08000183105469,-0.3648381571962789,,,2026-09-11
ELV,"Elevance Health, Inc.",NYSE,,USD,418.7200012207031,0.5233573320835294,,,2026-09-11
EMA,Emera Incorporated,NYSE,,USD,49.189998626708984,-0.5860972477976678,,,2026-09-11
EMBJ,Embraer S.A.,NYSE,,USD,75.48999786376953,0.9899636973505377,,,2026-09-11
EMD,Western Asset Emerging Markets Debt Fund Inc,NYSE,,USD,10.170000076293945,0.09842745110260065,,,2026-09-11
EME,"EMCOR Group, Inc.",NYSE,,USD,780.6599731445312,4.320280533502374,,,2026-09-11
EMF,Templeton Emerging Markets Fund,NYSE,,USD,22.600000381469727,0.7579138385241935,,,2026-09-11
EMN,Eastman Chemical Company,NYSE,,USD,68.11000061035156,-0.3948474026195026,,,2026-09-11
EMO,ClearBridge Energy Midstream Opportunity Fund Inc.,NYSE,,USD,55.029998779296875,0.14558328525333675,,,2026-09-11
EMP,"Entergy Mississippi, LLC First Mortgage Bonds, 4.90% Series Due October 1, 2066",NYSE,,USD,19.860700607299805,0.30657258877888616,,,2026-09-11
EMR,Emerson Electric Company,NYSE,,USD,152.19000244140625,2.5746494910925843,,,2026-09-11
ENB,Enbridge Inc,NYSE,,USD,47.7599983215332,-0.9539670002588485,,,2026-09-11
ENHA,Enhanced Group Inc. Class A,NYSE,,USD,1.559999942779541,0.0,,,2026-09-11
ENIC,Enel Chile S.A.,NYSE,,USD,4.380000114440918,-1.793720247125663,,,2026-09-11
ENJ,"Entergy New Orleans, LLC First Mortgage Bonds, 5.0% Series due December 1, 2052",NYSE,,USD,19.22879981994629,0.1499950826169938,,,2026-09-11
ENO,"Entergy New Orleans, LLC First Mortgage Bonds, 5.50% Series due April 1, 2066",NYSE,,USD,20.799999237060547,0.5073667252219805,,,2026-09-11
ENOV,Enovis Corporation,NYSE,,USD,19.280000686645508,4.725697156133846,,,2026-09-11
ENR,"Energizer Holdings, Inc.",NYSE,,USD,20.579999923706055,2.694605706132025,,,2026-09-11
ENS,EnerSys,NYSE,,USD,179.4499969482422,0.2401925290577145,,,2026-09-11
ENVA,"Enova International, Inc.",NYSE,,USD,223.47999572753906,0.18828932732997128,,,2026-09-11
EOD,Allspring Global Dividend Opportunity Fund,NYSE,,USD,6.429999828338623,-2.1309031912453036,,,2026-09-11
EOG,"EOG Resources, Inc.",NYSE,,USD,147.36000061035156,-0.06781913668950645,,,2026-09-11
EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund,NYSE,,USD,19.690000534057617,0.15259759348094093,,,2026-09-11
EOS,Eaton Vance Enhance Equity Income Fund II,NYSE,,USD,21.290000915527344,0.9483203484705216,,,2026-09-11
EOT,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNICIPAL OPPORTUNITIES TRUST,NYSE,,USD,16.229999542236328,-0.4294460006173728,,,2026-09-11
EPAC,Enerpac Tool Group Corp.,NYSE,,USD,35.220001220703125,-0.5084754164323746,,,2026-09-11
EPAM,"EPAM Systems, Inc.",NYSE,,USD,117.91000366210938,2.960187843533446,,,2026-09-11
EPC,Edgewell Personal Care Company,NYSE,,USD,26.93000030517578,0.18601616804423404,,,2026-09-11
EPD,Enterprise Products Partners L.P.,NYSE,,USD,38.900001525878906,-1.0933137176623697,,,2026-09-11
EPR,EPR Properties,NYSE,,USD,59.18000030517578,-0.2528257563619185,,,2026-09-11
EPRT,"Essential Properties Realty Trust, Inc.",NYSE,,USD,28.790000915527344,-1.0652902470055792,,,2026-09-11
EQBK,"Equity Bancshares, Inc. Class A",NYSE,,USD,50.04999923706055,0.30059660640260333,,,2026-09-11
EQH,"Equitable Holdings, Inc.",NYSE,,USD,53.34000015258789,1.4068473382767843,,,2026-09-11
EQNR,Equinor ASA,NYSE,,USD,44.79999923706055,-0.6872120795757164,,,2026-09-11
EQS,"Equus Total Return, Inc.",NYSE,,USD,0.9800000190734863,-2.970294225053449,,,2026-09-10
EQT,EQT Corporation,NYSE,,USD,54.06999969482422,-1.6193584506443037,,,2026-09-11
ERO,Ero Copper Corp.,NYSE,,USD,35.470001220703125,1.4008052740971166,,,2026-09-11
EROC,"ERock, Inc. Class A",NYSE,,USD,12.699999809265137,6.992417284820895,,,2026-09-11
EROK,"EagleRock Land, LLC Class A shares representing limited liability company interests",NYSE,,USD,25.299999237060547,-0.550319552114964,,,2026-09-11
ES,Eversource Energy (D/B/A),NYSE,,USD,68.5199966430664,-0.6812599438417277,,,2026-09-11
ESAB,ESAB Corporation,NYSE,,USD,70.69000244140625,2.049957943056979,,,2026-09-11
ESE,ESCO Technologies Inc.,NYSE,,USD,270.29998779296875,1.1374608681671727,,,2026-09-11
ESI,Element Solutions Inc.,NYSE,,USD,34.34000015258789,0.49751826968806867,,,2026-09-11
ESNT,Essent Group Ltd.,NYSE,,USD,68.18000030517578,-0.23411770747511218,,,2026-09-11
ESRT,"Empire State Realty Trust, Inc. Class A",NYSE,,USD,4.28000020980835,0.9434066238082961,,,2026-09-11
ESS,"Essex Property Trust, Inc.",NYSE,,USD,272.9100036621094,0.5674940386304783,,,2026-09-11
ESTC,Elastic N.V.,NYSE,,USD,83.38999938964844,-0.10781500199553706,,,2026-09-11
ET,Energy Transfer LP Common,NYSE,,USD,21.549999237060547,-0.8283493279690024,,,2026-09-11
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund,NYSE,,USD,15.539999961853027,1.0403110937683202,,,2026-09-11
ETD,Ethan Allen Interiors Inc.,NYSE,,USD,21.93000030517578,0.36613236754861056,,,2026-09-11
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,NYSE,,USD,23.389999389648438,0.8624357524144699,,,2026-09-11
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,NYSE,,USD,8.319999694824219,0.4830913423070182,,,2026-09-11
ETN,"Eaton Corporation, PLC",NYSE,,USD,425.3699951171875,3.96431662291723,,,2026-09-11
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,NYSE,,USD,30.93000030517578,0.6835969938645103,,,2026-09-11
ETR,Entergy Corporation,NYSE,,USD,105.33000183105469,-0.37832357247595816,,,2026-09-11
ETSS,Energy Transition Special Opportunities,NYSE,,USD,9.930000305175781,0.0,,,2026-09-11
ETSY,"Etsy, Inc.",NYSE,,USD,72.76000213623047,1.6343146503565276,,,2026-09-11
ETV,Eaton Vance Corporation Eaton Vance Tax-Managed Buy-Write Opportunities Fund,NYSE,,USD,15.1899995803833,0.131835886544307,,,2026-09-11
ETW,Eaton Vance Corporation Eaton Vance Tax-Managed Global Buy-Write Opportunites Fund,NYSE,,USD,9.649999618530273,0.10372691754565455,,,2026-09-11
ETX,Eaton Vance Municipal Income 2028 Term Trust,NYSE,,USD,18.1299991607666,-0.05512805522773778,,,2026-09-11
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,NYSE,,USD,14.1899995803833,0.28268525039849557,,,2026-09-11
EVAC,EQV Ventures Acquisition Corp. II,NYSE,,USD,10.300000190734863,-0.09699542652596982,,,2026-09-11
EVC,Entravision Communications Corporation,NYSE,,USD,8.609999656677246,-0.6920463562711587,,,2026-09-11
EVEX,"Eve Holding, Inc.",NYSE,,USD,2.109999895095825,0.47619004368508744,,,2026-09-11
EVF,Eaton Vance Senior Income Trust,NYSE,,USD,4.949999809265137,0.4056791404241089,,,2026-09-11
EVG,Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund,NYSE,,USD,10.40999984741211,-0.5730698957634894,,,2026-09-11
EVH,"Evolent Health, Inc Class A",NYSE,,USD,4.190000057220459,0.4796158407816664,,,2026-09-11
EVMN,"Evommune, Inc.",NYSE,,USD,10.539999961853027,-0.18939826675118399,,,2026-09-11
EVN,Eaton Vance Municipal Income Trust,NYSE,,USD,10.420000076293945,0.3853560829674585,,,2026-09-11
EVR,Evercore Inc. Class A,NYSE,,USD,281.2099914550781,-0.8497298158099187,,,2026-09-11
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,NYSE,,USD,28.670000076293945,0.17470033401258966,,,2026-09-11
EVTC,"Evertec, Inc.",NYSE,,USD,29.270000457763672,0.411666692294288,,,2026-09-11
EVTL,Vertical Aerospace Ltd.,NYSE,,USD,0.5357999801635742,-3.2852056327893564,,,2026-09-11
EW,Edwards Lifesciences Corporation,NYSE,,USD,84.37000274658203,-2.7659259990027385,,,2026-09-11
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,NYSE,,USD,9.699999809265137,0.31023508515513054,,,2026-09-11
EXK,Endeavour Silver Corporation Ordinary Shares (Canada),NYSE,,USD,10.180000305175781,-3.231940473319783,,,2026-09-11
